best_val,metric,model,seed,split,task,value
0.9999126166931244,final_answer_accuracy,cot_true,1,shift_one_runs,contains_11,1.0
0.9999126166931244,transition_consistency,cot_true,1,shift_one_runs,contains_11,0.9998826704212131
0.9999126166931244,linear_probe_dfa_state_accuracy,cot_true,1,analysis_val,contains_11,1.0
0.9324381399006743,state_accuracy,cot_pad,1,iid,contains_11,0.9345388363764457
0.9324381399006743,final_answer_accuracy,cot_pad,1,iid,contains_11,0.907
0.9324381399006743,transition_consistency,cot_pad,1,iid,contains_11,0.9520597014925373
0.9324381399006743,state_accuracy,cot_pad,1,ood_length,contains_11,0.878925770375513
0.9324381399006743,final_answer_accuracy,cot_pad,1,ood_length,contains_11,0.7593333333333333
0.9324381399006743,transition_consistency,cot_pad,1,ood_length,contains_11,0.908160555612297
0.9324381399006743,state_accuracy,cot_pad,1,shift_biased_p02,contains_11,0.7999603095852351
0.9324381399006743,final_answer_accuracy,cot_pad,1,shift_biased_p02,contains_11,0.637
0.9324381399006743,transition_consistency,cot_pad,1,shift_biased_p02,contains_11,0.950094314201024
0.9324381399006743,state_accuracy,cot_pad,1,shift_biased_p08,contains_11,0.8736539414972732
0.9324381399006743,final_answer_accuracy,cot_pad,1,shift_biased_p08,contains_11,0.8063333333333333
0.9324381399006743,transition_consistency,cot_pad,1,shift_biased_p08,contains_11,0.9501860520945865
0.9324381399006743,state_accuracy,cot_pad,1,shift_alternating,contains_11,0.8628877618680669
0.9324381399006743,final_answer_accuracy,cot_pad,1,shift_alternating,contains_11,0.8606666666666667
0.9324381399006743,transition_consistency,cot_pad,1,shift_alternating,contains_11,0.9531275518536665
0.9324381399006743,state_accuracy,cot_pad,1,shift_zero_runs,contains_11,0.9178250204415372
0.9324381399006743,final_answer_accuracy,cot_pad,1,shift_zero_runs,contains_11,0.814
0.9324381399006743,transition_consistency,cot_pad,1,shift_zero_runs,contains_11,0.9520214729072304
0.9324381399006743,state_accuracy,cot_pad,1,shift_one_runs,contains_11,0.964342453662842
0.9324381399006743,final_answer_accuracy,cot_pad,1,shift_one_runs,contains_11,0.946
0.9324381399006743,transition_consistency,cot_pad,1,shift_one_runs,contains_11,0.9684383433063475
0.9324381399006743,linear_probe_dfa_state_accuracy,cot_pad,1,analysis_val,contains_11,0.9543659202978663
0.8535,final_answer_accuracy,direct,2,iid,contains_11,0.859
0.8535,final_answer_accuracy,direct,2,ood_length,contains_11,0.922
0.8535,final_answer_accuracy,direct,2,shift_biased_p02,contains_11,0.535
0.8535,final_answer_accuracy,direct,2,shift_biased_p08,contains_11,0.708
0.8535,final_answer_accuracy,direct,2,shift_alternating,contains_11,0.8193333333333334
0.8535,final_answer_accuracy,direct,2,shift_zero_runs,contains_11,0.6943333333333334
0.8535,final_answer_accuracy,direct,2,shift_one_runs,contains_11,0.8926666666666667
0.8535,linear_probe_dfa_state_accuracy,direct,2,analysis_val,contains_11,0.8704967468359337
0.9999565299291437,state_accuracy,cot_true,2,iid,contains_11,0.9999806542725039
0.9999565299291437,final_answer_accuracy,cot_true,2,iid,contains_11,0.9996666666666667
0.9999565299291437,transition_consistency,cot_true,2,iid,contains_11,1.0
0.9999565299291437,state_accuracy,cot_true,2,ood_length,contains_11,0.999910601309347
0.9999565299291437,final_answer_accuracy,cot_true,2,ood_length,contains_11,1.0
0.9999565299291437,transition_consistency,cot_true,2,ood_length,contains_11,0.9997951785019356
0.9999565299291437,state_accuracy,cot_true,2,shift_biased_p02,contains_11,0.9983084702452718
0.9999565299291437,final_answer_accuracy,cot_true,2,shift_biased_p02,contains_11,0.996
0.9999565299291437,transition_consistency,cot_true,2,shift_biased_p02,contains_11,0.9976021740288805
0.9999565299291437,state_accuracy,cot_true,2,shift_biased_p08,contains_11,1.0
0.9999565299291437,final_answer_accuracy,cot_true,2,shift_biased_p08,contains_11,1.0
0.9999565299291437,transition_consistency,cot_true,2,shift_biased_p08,contains_11,1.0
0.9999565299291437,state_accuracy,cot_true,2,shift_alternating,contains_11,0.997961189791386
0.9999565299291437,final_answer_accuracy,cot_true,2,shift_alternating,contains_11,0.9946666666666667
0.9999565299291437,transition_consistency,cot_true,2,shift_alternating,contains_11,0.9980308500164096
0.9999565299291437,state_accuracy,cot_true,2,shift_zero_runs,contains_11,0.9983731224698271
0.9999565299291437,final_answer_accuracy,cot_true,2,shift_zero_runs,contains_11,0.996
0.9999565299291437,transition_consistency,cot_true,2,shift_zero_runs,contains_11,0.9981777803086385
0.9999565299291437,state_accuracy,cot_true,2,shift_one_runs,contains_11,0.9998634599254881
0.9999565299291437,final_answer_accuracy,cot_true,2,shift_one_runs,contains_11,0.9996666666666667
0.9999565299291437,transition_consistency,cot_true,2,shift_one_runs,contains_11,0.9998862925692193
0.9999565299291437,linear_probe_dfa_state_accuracy,cot_true,2,analysis_val,contains_11,0.9997763488782431
0.9376204483213307,state_accuracy,cot_pad,2,iid,contains_11,0.9376293745526301
0.9376204483213307,final_answer_accuracy,cot_pad,2,iid,contains_11,0.9106666666666666
0.9376204483213307,transition_consistency,cot_pad,2,iid,contains_11,0.9625051993582506
0.9376204483213307,state_accuracy,cot_pad,2,ood_length,contains_11,0.9036213346536832
0.9376204483213307,final_answer_accuracy,cot_pad,2,ood_length,contains_11,0.8513333333333334
0.9376204483213307,transition_consistency,cot_pad,2,ood_length,contains_11,0.9435102308338283
0.9376204483213307,state_accuracy,cot_pad,2,shift_biased_p02,contains_11,0.7838620863399974
0.9376204483213307,final_answer_accuracy,cot_pad,2,shift_biased_p02,contains_11,0.618
0.9376204483213307,transition_consistency,cot_pad,2,shift_biased_p02,contains_11,0.9632333351095007
0.9376204483213307,state_accuracy,cot_pad,2,shift_biased_p08,contains_11,0.9198731128473242
0.9376204483213307,final_answer_accuracy,cot_pad,2,shift_biased_p08,contains_11,0.8453333333333334
0.9376204483213307,transition_consistency,cot_pad,2,shift_biased_p08,contains_11,0.9681408633178258
0.9376204483213307,state_accuracy,cot_pad,2,shift_alternating,contains_11,0.8875013652746933
0.9376204483213307,final_answer_accuracy,cot_pad,2,shift_alternating,contains_11,0.8783333333333333
0.9376204483213307,transition_consistency,cot_pad,2,shift_alternating,contains_11,0.9636801225248879
0.9376204483213307,state_accuracy,cot_pad,2,shift_zero_runs,contains_11,0.9231962468313722
0.9376204483213307,final_answer_accuracy,cot_pad,2,shift_zero_runs,contains_11,0.8266666666666667
0.9376204483213307,transition_consistency,cot_pad,2,shift_zero_runs,contains_11,0.9623597745003132
0.9376204483213307,state_accuracy,cot_pad,2,shift_one_runs,contains_11,0.9747790976651647
0.9376204483213307,final_answer_accuracy,cot_pad,2,shift_one_runs,contains_11,0.9593333333333334
0.9376204483213307,transition_consistency,cot_pad,2,shift_one_runs,contains_11,0.9819773722212747
0.9376204483213307,linear_probe_dfa_state_accuracy,cot_pad,2,analysis_val,contains_11,0.9399467664061886
0.85625,final_answer_accuracy,direct,3,iid,contains_11,0.8443333333333334
0.85625,final_answer_accuracy,direct,3,ood_length,contains_11,0.9183333333333333
0.85625,final_answer_accuracy,direct,3,shift_biased_p02,contains_11,0.5306666666666666
0.85625,final_answer_accuracy,direct,3,shift_biased_p08,contains_11,0.686
0.85625,final_answer_accuracy,direct,3,shift_alternating,contains_11,0.807
0.85625,final_answer_accuracy,direct,3,shift_zero_runs,contains_11,0.696
0.85625,final_answer_accuracy,direct,3,shift_one_runs,contains_11,0.8926666666666667
0.85625,linear_probe_dfa_state_accuracy,direct,3,analysis_val,contains_11,0.8533209834190967
0.99992666255977,state_accuracy,cot_true,3,iid,contains_11,0.9999216393057242
0.99992666255977,final_answer_accuracy,cot_true,3,iid,contains_11,0.9996666666666667
0.99992666255977,transition_consistency,cot_true,3,iid,contains_11,0.9998828491096532
0.99992666255977,state_accuracy,cot_true,3,ood_length,contains_11,0.9998422821093054
0.99992666255977,final_answer_accuracy,cot_true,3,ood_length,contains_11,0.9993333333333333
0.99992666255977,transition_consistency,cot_true,3,ood_length,contains_11,0.999508116084604
0.99992666255977,state_accuracy,cot_true,3,shift_biased_p02,contains_11,0.99815679748036
0.99992666255977,final_answer_accuracy,cot_true,3,shift_biased_p02,contains_11,0.9946666666666667
0.99992666255977,transition_consistency,cot_true,3,shift_biased_p02,contains_11,0.9971659269557778
0.99992666255977,state_accuracy,cot_true,3,shift_biased_p08,contains_11,1.0
0.99992666255977,final_answer_accuracy,cot_true,3,shift_biased_p08,contains_11,1.0
0.99992666255977,transition_consistency,cot_true,3,shift_biased_p08,contains_11,1.0
0.99992666255977,state_accuracy,cot_true,3,shift_alternating,contains_11,0.9980953749955079
0.99992666255977,final_answer_accuracy,cot_true,3,shift_alternating,contains_11,0.9946666666666667
0.99992666255977,transition_consistency,cot_true,3,shift_alternating,contains_11,0.9983555336293373
0.99992666255977,state_accuracy,cot_true,3,shift_zero_runs,contains_11,0.9982767246650731
0.99992666255977,final_answer_accuracy,cot_true,3,shift_zero_runs,contains_11,0.9923333333333333
0.99992666255977,transition_consistency,cot_true,3,shift_zero_runs,contains_11,0.9982285208148804
0.99992666255977,state_accuracy,cot_true,3,shift_one_runs,contains_11,0.9998814721163154
0.99992666255977,final_answer_accuracy,cot_true,3,shift_one_runs,contains_11,1.0
0.99992666255977,transition_consistency,cot_true,3,shift_one_runs,contains_11,0.9999395879900924
0.99992666255977,linear_probe_dfa_state_accuracy,cot_true,3,analysis_val,contains_11,1.0
0.9330282495819766,state_accuracy,cot_pad,3,iid,contains_11,0.9306311953923911
0.9330282495819766,final_answer_accuracy,cot_pad,3,iid,contains_11,0.9093333333333333
0.9330282495819766,transition_consistency,cot_pad,3,iid,contains_11,0.9657919400187441
0.9330282495819766,state_accuracy,cot_pad,3,ood_length,contains_11,0.882356168140986
0.9330282495819766,final_answer_accuracy,cot_pad,3,ood_length,contains_11,0.7956666666666666
0.9330282495819766,transition_consistency,cot_pad,3,ood_length,contains_11,0.912854566322348
0.9330282495819766,state_accuracy,cot_pad,3,shift_biased_p02,contains_11,0.7998425225031764
0.9330282495819766,final_answer_accuracy,cot_pad,3,shift_biased_p02,contains_11,0.6283333333333333
0.9330282495819766,transition_consistency,cot_pad,3,shift_biased_p02,contains_11,0.9695738195818405
0.9330282495819766,state_accuracy,cot_pad,3,shift_biased_p08,contains_11,0.8863925147279658
0.9330282495819766,final_answer_accuracy,cot_pad,3,shift_biased_p08,contains_11,0.819
0.9330282495819766,transition_consistency,cot_pad,3,shift_biased_p08,contains_11,0.9602695991486343
0.9330282495819766,state_accuracy,cot_pad,3,shift_alternating,contains_11,0.8552125633377655
0.9330282495819766,final_answer_accuracy,cot_pad,3,shift_alternating,contains_11,0.8643333333333333
0.9330282495819766,transition_consistency,cot_pad,3,shift_alternating,contains_11,0.9660691772186593
0.9330282495819766,state_accuracy,cot_pad,3,shift_zero_runs,contains_11,0.9247132506902366
0.9330282495819766,final_answer_accuracy,cot_pad,3,shift_zero_runs,contains_11,0.8323333333333334
0.9330282495819766,transition_consistency,cot_pad,3,shift_zero_runs,contains_11,0.9634078830823738
0.9330282495819766,state_accuracy,cot_pad,3,shift_one_runs,contains_11,0.965824460204263
0.9330282495819766,final_answer_accuracy,cot_pad,3,shift_one_runs,contains_11,0.9483333333333334
0.9330282495819766,transition_consistency,cot_pad,3,shift_one_runs,contains_11,0.9782516764332749
0.9330282495819766,linear_probe_dfa_state_accuracy,cot_pad,3,analysis_val,contains_11,0.9344918075635057
0.8415,final_answer_accuracy,direct,4,iid,contains_11,0.8563333333333333
0.8415,final_answer_accuracy,direct,4,ood_length,contains_11,0.9353333333333333
0.8415,final_answer_accuracy,direct,4,shift_biased_p02,contains_11,0.5283333333333333
0.8415,final_answer_accuracy,direct,4,shift_biased_p08,contains_11,0.7163333333333334
0.8415,final_answer_accuracy,direct,4,shift_alternating,contains_11,0.8333333333333334
0.8415,final_answer_accuracy,direct,4,shift_zero_runs,contains_11,0.6883333333333334
0.8415,final_answer_accuracy,direct,4,shift_one_runs,contains_11,0.9056666666666666
0.8415,linear_probe_dfa_state_accuracy,direct,4,analysis_val,contains_11,0.8413279751636201
0.9997538301138174,state_accuracy,cot_true,4,iid,contains_11,0.9996921419225737
0.9997538301138174,final_answer_accuracy,cot_true,4,iid,contains_11,0.999
0.9997538301138174,transition_consistency,cot_true,4,iid,contains_11,0.9997677659080353
0.9997538301138174,state_accuracy,cot_true,4,ood_length,contains_11,0.9996846355827044
0.9997538301138174,final_answer_accuracy,cot_true,4,ood_length,contains_11,1.0
0.9997538301138174,transition_consistency,cot_true,4,ood_length,contains_11,0.9993609038057147
0.9997538301138174,state_accuracy,cot_true,4,shift_biased_p02,contains_11,0.9966943034808091
0.9997538301138174,final_answer_accuracy,cot_true,4,shift_biased_p02,contains_11,0.9926666666666667
0.9997538301138174,transition_consistency,cot_true,4,shift_biased_p02,contains_11,0.9935068448677019
0.9997538301138174,state_accuracy,cot_true,4,shift_biased_p08,contains_11,1.0
0.9997538301138174,final_answer_accuracy,cot_true,4,shift_biased_p08,contains_11,1.0
0.9997538301138174,transition_consistency,cot_true,4,shift_biased_p08,contains_11,1.0
0.9997538301138174,state_accuracy,cot_true,4,shift_alternating,contains_11,0.9958502497035893
0.9997538301138174,final_answer_accuracy,cot_true,4,shift_alternating,contains_11,0.9923333333333333
0.9997538301138174,transition_consistency,cot_true,4,shift_alternating,contains_11,0.9959808820334565
0.9997538301138174,state_accuracy,cot_true,4,shift_zero_runs,contains_11,0.9967057932601288
0.9997538301138174,final_answer_accuracy,cot_true,4,shift_zero_runs,contains_11,0.99
0.9997538301138174,transition_consistency,cot_true,4,shift_zero_runs,contains_11,0.9954626932556576
0.9997538301138174,state_accuracy,cot_true,4,shift_one_runs,contains_11,0.9996440155051024
0.9997538301138174,final_answer_accuracy,cot_true,4,shift_one_runs,contains_11,0.9993333333333333
0.9997538301138174,transition_consistency,cot_true,4,shift_one_runs,contains_11,0.9998826635376944
0.9997538301138174,linear_probe_dfa_state_accuracy,cot_true,4,analysis_val,contains_11,0.9996539792387542
0.9267282574068174,state_accuracy,cot_pad,4,iid,contains_11,0.9290771954129147
0.9267282574068174,final_answer_accuracy,cot_pad,4,iid,contains_11,0.9116666666666666
0.9267282574068174,transition_consistency,cot_pad,4,iid,contains_11,0.9560496980956804
0.9267282574068174,state_accuracy,cot_pad,4,ood_length,contains_11,0.8990216847315632
0.9267282574068174,final_answer_accuracy,cot_pad,4,ood_length,contains_11,0.8786666666666667
0.9267282574068174,transition_consistency,cot_pad,4,ood_length,contains_11,0.9381932132107368
0.9267282574068174,state_accuracy,cot_pad,4,shift_biased_p02,contains_11,0.7942248588378243
0.9267282574068174,final_answer_accuracy,cot_pad,4,shift_biased_p02,contains_11,0.6286666666666667
0.9267282574068174,transition_consistency,cot_pad,4,shift_biased_p02,contains_11,0.9615821654672366
0.9267282574068174,state_accuracy,cot_pad,4,shift_biased_p08,contains_11,0.8969070126171736
0.9267282574068174,final_answer_accuracy,cot_pad,4,shift_biased_p08,contains_11,0.8086666666666666
0.9267282574068174,transition_consistency,cot_pad,4,shift_biased_p08,contains_11,0.9624051303171148
0.9267282574068174,state_accuracy,cot_pad,4,shift_alternating,contains_11,0.8814536701038336
0.9267282574068174,final_answer_accuracy,cot_pad,4,shift_alternating,contains_11,0.8716666666666667
0.9267282574068174,transition_consistency,cot_pad,4,shift_alternating,contains_11,0.9652943732348468
0.9267282574068174,state_accuracy,cot_pad,4,shift_zero_runs,contains_11,0.9219424460431654
0.9267282574068174,final_answer_accuracy,cot_pad,4,shift_zero_runs,contains_11,0.8163333333333334
0.9267282574068174,transition_consistency,cot_pad,4,shift_zero_runs,contains_11,0.9612928523414743
0.9267282574068174,state_accuracy,cot_pad,4,shift_one_runs,contains_11,0.9668934419745273
0.9267282574068174,final_answer_accuracy,cot_pad,4,shift_one_runs,contains_11,0.949
0.9267282574068174,transition_consistency,cot_pad,4,shift_one_runs,contains_11,0.9716045761220299
0.9267282574068174,linear_probe_dfa_state_accuracy,cot_pad,4,analysis_val,contains_11,0.9392294473307207
0.553,final_answer_accuracy,direct,0,iid,mod3,0.5596666666666666
0.553,final_answer_accuracy,direct,0,ood_length,mod3,0.3333333333333333
0.553,final_answer_accuracy,direct,0,shift_biased_p02,mod3,0.626
0.553,final_answer_accuracy,direct,0,shift_biased_p08,mod3,0.4673333333333333
0.553,final_answer_accuracy,direct,0,shift_alternating,mod3,0.5863333333333334
0.553,final_answer_accuracy,direct,0,shift_zero_runs,mod3,0.6106666666666667
0.553,final_answer_accuracy,direct,0,shift_one_runs,mod3,0.486
0.553,linear_probe_dfa_state_accuracy,direct,0,analysis_val,mod3,0.40591605038381456
1.0,state_accuracy,cot_true,0,iid,mod3,1.0
1.0,final_answer_accuracy,cot_true,0,iid,mod3,1.0
1.0,transition_consistency,cot_true,0,iid,mod3,1.0
1.0,state_accuracy,cot_true,0,ood_length,mod3,0.7729671853229648
1.0,final_answer_accuracy,cot_true,0,ood_length,mod3,0.335
1.0,transition_consistency,cot_true,0,ood_length,mod3,0.8222720539828835
1.0,state_accuracy,cot_true,0,shift_biased_p02,mod3,1.0
1.0,final_answer_accuracy,cot_true,0,shift_biased_p02,mod3,1.0
1.0,transition_consistency,cot_true,0,shift_biased_p02,mod3,1.0
1.0,state_accuracy,cot_true,0,shift_biased_p08,mod3,1.0
1.0,final_answer_accuracy,cot_true,0,shift_biased_p08,mod3,1.0
1.0,transition_consistency,cot_true,0,shift_biased_p08,mod3,1.0
1.0,state_accuracy,cot_true,0,shift_alternating,mod3,1.0
1.0,final_answer_accuracy,cot_true,0,shift_alternating,mod3,1.0
1.0,transition_consistency,cot_true,0,shift_alternating,mod3,1.0
1.0,state_accuracy,cot_true,0,shift_zero_runs,mod3,1.0
1.0,final_answer_accuracy,cot_true,0,shift_zero_runs,mod3,1.0
1.0,transition_consistency,cot_true,0,shift_zero_runs,mod3,1.0
1.0,state_accuracy,cot_true,0,shift_one_runs,mod3,1.0
1.0,final_answer_accuracy,cot_true,0,shift_one_runs,mod3,1.0
1.0,transition_consistency,cot_true,0,shift_one_runs,mod3,1.0
1.0,linear_probe_dfa_state_accuracy,cot_true,0,analysis_val,mod3,1.0
0.6488464951197871,state_accuracy,cot_pad,0,iid,mod3,0.6463450320919253
0.6488464951197871,final_answer_accuracy,cot_pad,0,iid,mod3,0.5003333333333333
0.6488464951197871,transition_consistency,cot_pad,0,iid,mod3,0.6555001466705779
0.6488464951197871,state_accuracy,cot_pad,0,ood_length,mod3,0.45834162680082635
0.6488464951197871,final_answer_accuracy,cot_pad,0,ood_length,mod3,0.329
0.6488464951197871,transition_consistency,cot_pad,0,ood_length,mod3,0.5132694206714944
0.6488464951197871,state_accuracy,cot_pad,0,shift_biased_p02,mod3,0.6096379002868885
0.6488464951197871,final_answer_accuracy,cot_pad,0,shift_biased_p02,mod3,0.4746666666666667
0.6488464951197871,transition_consistency,cot_pad,0,shift_biased_p02,mod3,0.7593915648766997
0.6488464951197871,state_accuracy,cot_pad,0,shift_biased_p08,mod3,0.7038518372574131
0.6488464951197871,final_answer_accuracy,cot_pad,0,shift_biased_p08,mod3,0.5496666666666666
0.6488464951197871,transition_consistency,cot_pad,0,shift_biased_p08,mod3,0.6413312876194972
0.6488464951197871,state_accuracy,cot_pad,0,shift_alternating,mod3,0.6557465713733822
0.6488464951197871,final_answer_accuracy,cot_pad,0,shift_alternating,mod3,0.5166666666666667
0.6488464951197871,transition_consistency,cot_pad,0,shift_alternating,mod3,0.612594867041307
0.6488464951197871,state_accuracy,cot_pad,0,shift_zero_runs,mod3,0.7384067249345878
0.6488464951197871,final_answer_accuracy,cot_pad,0,shift_zero_runs,mod3,0.518
0.6488464951197871,transition_consistency,cot_pad,0,shift_zero_runs,mod3,0.7825844575760954
0.6488464951197871,state_accuracy,cot_pad,0,shift_one_runs,mod3,0.6304615084398478
0.6488464951197871,final_answer_accuracy,cot_pad,0,shift_one_runs,mod3,0.498
0.6488464951197871,transition_consistency,cot_pad,0,shift_one_runs,mod3,0.5582663949166766
0.6488464951197871,linear_probe_dfa_state_accuracy,cot_pad,0,analysis_val,mod3,0.6479456465355331
0.5085,final_answer_accuracy,direct,1,iid,mod3,0.52
0.5085,final_answer_accuracy,direct,1,ood_length,mod3,0.33666666666666667
0.5085,final_answer_accuracy,direct,1,shift_biased_p02,mod3,0.636
0.5085,final_answer_accuracy,direct,1,shift_biased_p08,mod3,0.45666666666666667
0.5085,final_answer_accuracy,direct,1,shift_alternating,mod3,0.501
0.5085,final_answer_accuracy,direct,1,shift_zero_runs,mod3,0.576
0.5085,final_answer_accuracy,direct,1,shift_one_runs,mod3,0.44066666666666665
0.5085,linear_probe_dfa_state_accuracy,direct,1,analysis_val,mod3,0.3896004949064828
1.0,state_accuracy,cot_true,1,iid,mod3,1.0
1.0,final_answer_accuracy,cot_true,1,iid,mod3,1.0
1.0,transition_consistency,cot_true,1,iid,mod3,1.0
1.0,state_accuracy,cot_true,1,ood_length,mod3,0.7758272647729543
1.0,final_answer_accuracy,cot_true,1,ood_length,mod3,0.3413333333333333
1.0,transition_consistency,cot_true,1,ood_length,mod3,0.8190765816672488
1.0,state_accuracy,cot_true,1,shift_biased_p02,mod3,1.0
1.0,final_answer_accuracy,cot_true,1,shift_biased_p02,mod3,1.0
1.0,transition_consistency,cot_true,1,shift_biased_p02,mod3,1.0
1.0,state_accuracy,cot_true,1,shift_biased_p08,mod3,1.0
1.0,final_answer_accuracy,cot_true,1,shift_biased_p08,mod3,1.0
1.0,transition_consistency,cot_true,1,shift_biased_p08,mod3,1.0
1.0,state_accuracy,cot_true,1,shift_alternating,mod3,1.0
1.0,final_answer_accuracy,cot_true,1,shift_alternating,mod3,1.0
1.0,transition_consistency,cot_true,1,shift_alternating,mod3,1.0
1.0,state_accuracy,cot_true,1,shift_zero_runs,mod3,1.0
1.0,final_answer_accuracy,cot_true,1,shift_zero_runs,mod3,1.0
1.0,transition_consistency,cot_true,1,shift_zero_runs,mod3,1.0
1.0,state_accuracy,cot_true,1,shift_one_runs,mod3,1.0
1.0,final_answer_accuracy,cot_true,1,shift_one_runs,mod3,1.0
1.0,transition_consistency,cot_true,1,shift_one_runs,mod3,1.0
1.0,linear_probe_dfa_state_accuracy,cot_true,1,analysis_val,mod3,1.0
0.7459489230947619,state_accuracy,cot_pad,1,iid,mod3,0.7451315608481204
0.7459489230947619,final_answer_accuracy,cot_pad,1,iid,mod3,0.5613333333333334
0.7459489230947619,transition_consistency,cot_pad,1,iid,mod3,0.7906044284859366
0.7459489230947619,state_accuracy,cot_pad,1,ood_length,mod3,0.5068241162407766
0.7459489230947619,final_answer_accuracy,cot_pad,1,ood_length,mod3,0.3273333333333333
0.7459489230947619,transition_consistency,cot_pad,1,ood_length,mod3,0.5546263381757659
0.7459489230947619,state_accuracy,cot_pad,1,shift_biased_p02,mod3,0.7998294395303638
0.7459489230947619,final_answer_accuracy,cot_pad,1,shift_biased_p02,mod3,0.643
0.7459489230947619,transition_consistency,cot_pad,1,shift_biased_p02,mod3,0.8317773896283804
0.7459489230947619,state_accuracy,cot_pad,1,shift_biased_p08,mod3,0.6035915095624429
0.7459489230947619,final_answer_accuracy,cot_pad,1,shift_biased_p08,mod3,0.47833333333333333
0.7459489230947619,transition_consistency,cot_pad,1,shift_biased_p08,mod3,0.5632440039875681
0.7459489230947619,state_accuracy,cot_pad,1,shift_alternating,mod3,0.7417708698531417
0.7459489230947619,final_answer_accuracy,cot_pad,1,shift_alternating,mod3,0.5563333333333333
0.7459489230947619,transition_consistency,cot_pad,1,shift_alternating,mod3,0.7700281096275474
0.7459489230947619,state_accuracy,cot_pad,1,shift_zero_runs,mod3,0.788646205987573
0.7459489230947619,final_answer_accuracy,cot_pad,1,shift_zero_runs,mod3,0.6306666666666667
0.7459489230947619,transition_consistency,cot_pad,1,shift_zero_runs,mod3,0.8364515571930229
0.7459489230947619,state_accuracy,cot_pad,1,shift_one_runs,mod3,0.6059748427672956
0.7459489230947619,final_answer_accuracy,cot_pad,1,shift_one_runs,mod3,0.49366666666666664
0.7459489230947619,transition_consistency,cot_pad,1,shift_one_runs,mod3,0.5906028574747357
0.7459489230947619,linear_probe_dfa_state_accuracy,cot_pad,1,analysis_val,mod3,0.7548764617954806
0.57275,final_answer_accuracy,direct,2,iid,mod3,0.5866666666666667
0.57275,final_answer_accuracy,direct,2,ood_length,mod3,0.32966666666666666
0.57275,final_answer_accuracy,direct,2,shift_biased_p02,mod3,0.5596666666666666
0.57275,final_answer_accuracy,direct,2,shift_biased_p08,mod3,0.4693333333333333
0.57275,final_answer_accuracy,direct,2,shift_alternating,mod3,0.5593333333333333
0.57275,final_answer_accuracy,direct,2,shift_zero_runs,mod3,0.5996666666666667
0.57275,final_answer_accuracy,direct,2,shift_one_runs,mod3,0.477
0.57275,linear_probe_dfa_state_accuracy,direct,2,analysis_val,mod3,0.40371014492753626
1.0,state_accuracy,cot_true,2,iid,mod3,1.0
1.0,final_answer_accuracy,cot_true,2,iid,mod3,1.0
1.0,transition_consistency,cot_true,2,iid,mod3,1.0
1.0,state_accuracy,cot_true,2,ood_length,mod3,0.7763276855654094
1.0,final_answer_accuracy,cot_true,2,ood_length,mod3,0.323
1.0,transition_consistency,cot_true,2,ood_length,mod3,0.826269950410468
1.0,state_accuracy,cot_true,2,shift_biased_p02,mod3,1.0
1.0,final_answer_accuracy,cot_true,2,shift_biased_p02,mod3,1.0
1.0,transition_consistency,cot_true,2,shift_biased_p02,mod3,1.0
1.0,state_accuracy,cot_true,2,shift_biased_p08,mod3,1.0
1.0,final_answer_accuracy,cot_true,2,shift_biased_p08,mod3,1.0
1.0,transition_consistency,cot_true,2,shift_biased_p08,mod3,1.0
1.0,state_accuracy,cot_true,2,shift_alternating,mod3,1.0
1.0,final_answer_accuracy,cot_true,2,shift_alternating,mod3,1.0
1.0,transition_consistency,cot_true,2,shift_alternating,mod3,1.0
1.0,state_accuracy,cot_true,2,shift_zero_runs,mod3,1.0
1.0,final_answer_accuracy,cot_true,2,shift_zero_runs,mod3,1.0
1.0,transition_consistency,cot_true,2,shift_zero_runs,mod3,1.0
1.0,state_accuracy,cot_true,2,shift_one_runs,mod3,1.0
1.0,final_answer_accuracy,cot_true,2,shift_one_runs,mod3,1.0
1.0,transition_consistency,cot_true,2,shift_one_runs,mod3,1.0
1.0,linear_probe_dfa_state_accuracy,cot_true,2,analysis_val,mod3,1.0
0.838486352722827,state_accuracy,cot_pad,2,iid,mod3,0.8308014975400356
0.838486352722827,final_answer_accuracy,cot_pad,2,iid,mod3,0.698
0.838486352722827,transition_consistency,cot_pad,2,iid,mod3,0.836175432298211
0.838486352722827,state_accuracy,cot_pad,2,ood_length,mod3,0.5888056868767039
0.838486352722827,final_answer_accuracy,cot_pad,2,ood_length,mod3,0.347
0.838486352722827,transition_consistency,cot_pad,2,ood_length,mod3,0.6210359628286869
0.838486352722827,state_accuracy,cot_pad,2,shift_biased_p02,mod3,0.8157740192623913
0.838486352722827,final_answer_accuracy,cot_pad,2,shift_biased_p02,mod3,0.6203333333333333
0.838486352722827,transition_consistency,cot_pad,2,shift_biased_p02,mod3,0.8431954384127538
0.838486352722827,state_accuracy,cot_pad,2,shift_biased_p08,mod3,0.6208690210802144
0.838486352722827,final_answer_accuracy,cot_pad,2,shift_biased_p08,mod3,0.4683333333333333
0.838486352722827,transition_consistency,cot_pad,2,shift_biased_p08,mod3,0.605632177275088
0.838486352722827,state_accuracy,cot_pad,2,shift_alternating,mod3,0.8721396326276464
0.838486352722827,final_answer_accuracy,cot_pad,2,shift_alternating,mod3,0.7116666666666667
0.838486352722827,transition_consistency,cot_pad,2,shift_alternating,mod3,0.8167439647996194
0.838486352722827,state_accuracy,cot_pad,2,shift_zero_runs,mod3,0.7898524985511581
